Replicate,Harvest,Fauna Treatment,"Litter type (B, E, NL)",Soil depth (cm),Fraction,bulk density (g/cm3),volume (cm3),fraction %,g of soil in total section,Delta 13C,% Carbon,mgC/g soil,Carbon f value,litter derived C (mg/ g soil),g C in the soil in total section  ,mg litter-derived C in total section,Delta 15 N,% Nitrogen,mgN/g soil,Nitrogen f value,litter derived N (mg/ g soil),g N in the soil in total section  ,mg litter-derived N in total section,13C atom%,15 atom%
R2,H2,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,3.118414962,22.02459245,,,,,0.262654,0.427677842,3.020582661,,,,,1.088923312,0.366399144
R2,H2,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,3.719493443,26.26986087,,,,,-0.132622,0.486934133,3.43909517,,,,,1.088923312,0.366254884
R2,H2,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,25.6645,3.020123754,21.33038599,0.019240962,0.364881534,8.361661289,160.886404,218.506,0.241144551,1.703144229,0.021171332,0.034229252,0.712880426,15.09262794,1.133692934,0.445985787
R2,H2,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,1.66011,3.185188632,22.49619834,0.007962002,0.150989718,8.361661289,66.57556081,140.583,0.264435656,1.867643537,0.013650006,0.02206897,0.712880426,9.730821739,1.107454112,0.417584262
R3,H2,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.709584614,19.13712497,,,,,-1.11604,0.354603969,2.504479997,,,,,1.088923312,0.365895973
R3,H2,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.677156557,18.90809363,,,,,0.173035,0.379788815,2.682354325,,,,,1.088923312,0.366366437
R3,H2,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,9.08555,3.186643155,22.50647127,0.011450998,0.217154317,8.361661289,95.74937058,111.365,0.270164689,1.908106276,0.010910092,0.017639149,0.712880426,7.777590931,1.115572231,0.406930651
R3,H2,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,6.88645,3.315910275,23.41945292,0.010417706,0.197559173,8.361661289,87.10932702,172.113,0.288032336,2.034301042,0.016679392,0.026966802,0.712880426,11.89041227,1.113168128,0.429078329
R4,H2,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,3.49851205,24.70912403,,,,,0.39364,0.459931767,3.248384147,,,,,1.088923312,0.366446949
R4,H2,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,3.802465597,26.85587264,,,,,-0.184474,0.424978446,3.001517494,,,,,1.088923312,0.36623596
R4,H2,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,30.7351,2.601048453,18.37056094,0.021623488,0.410063263,8.361661289,180.8082834,219.797,0.234606072,1.656964573,0.021284133,0.034411625,0.712880426,15.17304156,1.139233747,0.446456197
R4,H2,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,3.55141,2.877994093,20.3265594,0.008850668,0.167842202,8.361661289,74.00628901,204.62,0.238608416,1.68523214,0.019866793,0.032120108,0.712880426,14.16264787,1.109521967,0.440925777
R1,H2,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.856353537,20.93798407,,,,,0.57202,0.359768397,2.6372173,,,,,1.090518491,0.366512051
R1,H2,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,3.292299494,24.13360722,,,,,1.42184,0.46995605,3.444928006,,,,,1.090518491,0.3668222
R1,H2,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-5.41836,2.989790416,21.91611903,0.003953473,0.068674686,15.10563059,59.71969762,64.0102,0.229860252,1.68494909,0.00615419,0.009557189,1.350455259,8.310958492,1.099714088,0.389659069
R1,H2,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.82907,3.060167753,22.43200739,0.001879588,0.032649806,15.10563059,28.39236211,47.7396,0.258199623,1.892685732,0.004493695,0.006978512,1.350455259,6.068533476,1.09489054,0.383723356
R2,H2,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,3.368825764,24.69456923,,,,,1.02447,0.464171814,3.402527705,,,,,1.090518491,0.366677177
R2,H2,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.012503307,14.75229226,,,,,0.993087,0.326466362,2.393102747,,,,,1.090518491,0.366665723
R2,H2,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-2.60968,3.607297028,26.44263979,0.005274094,0.091614838,15.10563059,79.66851781,71.2564,0.298287709,2.186544212,0.006813557,0.010581157,1.350455259,9.201403256,1.102785412,0.392302343
R2,H2,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-11.4544,2.735279208,20.05047055,0.001115369,0.019374774,15.10563059,16.84835712,26.8473,0.236769905,1.735599057,0.002508241,0.003895189,1.350455259,3.387267236,1.093112962,0.376100553
R3,H2,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.737687143,20.06812148,,,,,0.428406,0.384003012,2.814864769,,,,,1.090518491,0.366459637
R3,H2,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,3.340744908,24.48872759,,,,,0.690151,0.359852665,2.637835014,,,,,1.090518491,0.366555164
R3,H2,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.26933,2.921278719,21.4139064,0.002142774,0.037221534,15.10563059,32.36794944,27.9439,0.256902135,1.883174732,0.002669264,0.00414525,1.350455259,3.604721046,1.095502697,0.37650069
R3,H2,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-7.64465,2.463809383,18.06051,0.002906687,0.050491257,15.10563059,43.90733776,61.1795,0.22226897,1.629302569,0.005868189,0.009113042,1.350455259,7.924726561,1.097279478,0.388626446
R4,H2,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.795584864,20.49253028,,,,,0.805619,0.331515218,2.430112471,,,,,1.090518491,0.366597305
R4,H2,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,3.444258123,25.24751253,,,,,1.30608,0.402132198,2.947757498,,,,,1.090518491,0.366779953
R4,H2,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,1.294,2.77,20.30498505,0.007109577,0.123498504,15.10563059,107.394642,87.776,0.23,1.685973488,0.00843726,0.013102697,1.350455259,11.39414162,1.107053815,0.39832785
R4,H2,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-8.58052,3.047964631,22.34255461,0.002466647,0.042847453,15.10563059,37.26026427,54.7699,0.25680152,1.882437192,0.005186939,0.00805509,1.350455259,7.004728588,1.096256001,0.386288182
R1,H3,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,4.920431684,49.20431684,,,,,1.77013,0.343521765,3.43521765,,,,,1.08792384,0.366949311
R1,H3,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.274241805,52.74241805,,,,,1.17193,0.372844531,3.728445307,,,,,1.08792384,0.366730993
R1,H3,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,70.3883,5.554545947,55.54545947,0.040667257,2.129583571,23.08964583,938.9925516,411.513,0.426939774,4.269397736,0.039754114,0.15897327,1.763232098,70.09573066,1.1825427,0.516263642
R1,H3,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,14.8789,5.706803001,57.06803001,0.014596209,0.764345777,23.08964583,337.0212851,231.339,0.431711726,4.317117258,0.022329997,0.089295729,1.763232098,39.3729673,1.121905087,0.45066163
R2,H3,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,6.143304629,61.43304629,,,,,1.44508,0.434315028,4.34315028,,,,,1.08792384,0.366830682
R2,H3,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.469542939,54.69542939,,,,,1.20763,0.3847148,3.847147997,,,,,1.08792384,0.366744022
R2,H3,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,41.8591,4.978451606,49.78451606,0.027267974,1.427916069,23.08964583,629.607859,299.839,0.410339279,4.103392794,0.028949892,0.115768119,1.763232098,51.04537935,1.151387134,0.475612922
R2,H3,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,37.4659,5.330953807,53.30953807,0.025204624,1.319866573,23.08964583,581.965835,361.417,0.404927652,4.049276519,0.034946363,0.139747487,1.763232098,61.61854894,1.146587755,0.498032185
R3,H3,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.233218191,52.33218191,,,,,1.78812,0.37241206,3.7241206,,,,,1.08792384,0.366955877
R3,H3,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.102936203,51.02936203,,,,,1.35911,0.378823667,3.788236669,,,,,1.08792384,0.366799306
R3,H3,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,66.0101,4.959677404,49.59677404,0.038610951,2.021902996,23.08964583,891.513195,372.86,0.406118626,4.061186261,0.036002237,0.143969834,1.763232098,63.48029914,1.177762724,0.502197229
R3,H3,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,17.8358,6.884125346,68.84125346,0.015984973,0.837069886,23.08964583,369.0873647,246.578,0.504527527,5.045275274,0.023790703,0.095136968,1.763232098,41.94853187,1.125137035,0.456213555
R4,H3,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.187121609,51.87121609,,,,,1.84804,0.36953279,3.695327904,,,,,1.08792384,0.366977745
R4,H3,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.712935407,57.12935407,,,,,1.32722,0.400303153,4.00303153,,,,,1.08792384,0.366787668
R4,H3,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,40.2359,5.773439549,57.73439549,0.026505607,1.38799393,23.08964583,612.0050789,299.168,0.439463979,4.394639786,0.028846826,0.115355964,1.763232098,50.86364864,1.149613913,0.475368569
R4,H3,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,21.3455,5.843610663,58.43610663,0.01763337,0.923389952,23.08964583,407.1482797,234.186,0.459890683,4.598906834,0.022591477,0.090341367,1.763232098,39.83401822,1.12897293,0.451698906
R1,H3,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.06413154,40.6413154,,,,,2.48471,0.303105049,3.031050491,,,,,1.089334715,0.367210101
R1,H3,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.520993423,45.20993423,,,,,1.89284,0.328401774,3.28401774,,,,,1.089334715,0.366994095
R1,H3,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,0.271,4.07,40.7,0.007133828,0.31544121,38.45180452,274.3085528,86.853,0.31,3.1,0.008186156,0.022256361,2.364258914,19.35419318,1.105935271,0.397991206
R1,H3,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-9.82895,4.491461188,44.91461188,0.002387318,0.105561636,38.45180452,91.79669216,40.3174,0.358397008,3.583970078,0.003728076,0.01013582,2.364258914,8.81413682,1.094890671,0.381015412
R2,H3,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.655378409,46.55378409,,,,,2.61756,0.35515451,3.551545102,,,,,1.089334715,0.367258585
R2,H3,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.604365565,46.04365565,,,,,1.51472,0.329448286,3.294482861,,,,,1.089334715,0.366856097
R2,H3,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-8.3951,4.194871306,41.94871306,0.003061161,0.13535741,38.45180452,117.70718,45.2527,0.347711902,3.47711902,0.004136891,0.011247298,2.364258914,9.780681493,1.09645878,0.382816042
R2,H3,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-3.60507,4.502678752,45.02678752,0.005312254,0.234895473,38.45180452,204.2657558,87.8249,0.348109212,3.481092121,0.008373788,0.022766489,2.364258914,19.79780191,1.101696963,0.398345685
R3,H3,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.70143682,47.0143682,,,,,2.25387,0.342960031,3.42960031,,,,,1.089334715,0.367125855
R3,H3,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.749239538,47.49239538,,,,,1.50038,0.351448985,3.514489846,,,,,1.089334715,0.366850864
R3,H3,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-3.02758,4.504012209,45.04012209,0.005583648,0.246895865,38.45180452,214.7013297,74.931,0.379265815,3.79265815,0.007051619,0.019171803,2.364258914,16.67185277,1.102328446,0.393642713
R3,H3,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-7.10998,5.305946791,53.05946791,0.003665108,0.162062536,38.45180452,140.9300318,65.1092,0.408667142,4.086671421,0.0061713,0.016778409,2.364258914,14.5905508,1.097864189,0.390059972
R4,H3,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.728589362,47.28589362,,,,,2.2838,0.352043584,3.52043584,,,,,1.089334715,0.367136778
R4,H3,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.82605985,48.2605985,,,,,1.62566,0.359128873,3.591288731,,,,,1.089334715,0.366896586
R4,H3,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-2.92358,4.654482854,46.54482854,0.005632523,0.249057012,38.45180452,216.580669,76.9897,0.38360546,3.836054596,0.007248485,0.019707037,2.364258914,17.13729453,1.102442168,0.394393641
R4,H3,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-6.25654,5.054148799,50.54148799,0.004066186,0.17979724,38.45180452,156.3521797,66.8499,0.413522273,4.13522273,0.006328104,0.017204725,2.364258914,14.96127667,1.098797491,0.390694953
R1,H3,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.671591108,36.71591108,,,,,2.41983,0.278889087,2.788890871,,,,,1.090336909,0.367186423
R1,H3,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.153615572,31.53615572,,,,,4.38875,0.24451964,2.445196398,,,,,1.090336909,0.367904985
R1,H3,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.3153,3.772923656,37.72923656,0.001258735,0.048134969,66.80286198,84.08711168,27.1025,0.315967754,3.159677541,0.002394915,0.008310939,6.062177623,14.51840308,1.093265094,0.376193673
R1,H3,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.9187,3.7563433,37.563433,0.000975043,0.037286366,66.80286198,65.13565621,17.1237,0.314211526,3.142115256,0.001235886,0.004288824,6.062177623,7.492158092,1.092605159,0.372552385
R2,H3,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.738115288,37.38115288,,,,,2.46188,0.29409989,2.940998901,,,,,1.090336909,0.367201769
R2,H3,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,4.285368779,42.85368779,,,,,1.9603,0.307271602,3.07271602,,,,,1.090336909,0.367018715
R2,H3,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.9591,3.789951452,37.89951452,0.000485892,0.018580885,66.80286198,32.45900014,16.3186,0.322363496,3.223634963,0.001344498,0.004665736,6.062177623,8.150587725,1.091467257,0.372258591
R2,H3,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.0972,3.679270597,36.79270597,0.001361276,0.052056216,66.80286198,90.93714886,25.3785,0.325939685,3.259396847,0.002272125,0.007884826,6.062177623,13.77402478,1.093503627,0.375564601
R3,H3,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.959491244,39.59491244,,,,,2.68862,0.310973814,3.109738139,,,,,1.090336909,0.367284519
R3,H3,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,4.308255517,43.08255517,,,,,3.30457,0.331244976,3.312449762,,,,,1.090336909,0.367509312
R3,H3,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-10.6562,3.918302258,39.18302258,0.001568615,0.05998501,66.80286198,104.7879806,26.646,0.339361278,3.393612783,0.002324603,0.008066936,6.062177623,14.09215336,1.093985939,0.376027101
R3,H3,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-10.8055,4.38956705,43.8956705,0.001498421,0.057300727,66.80286198,100.0987988,24.6054,0.360348183,3.603481834,0.002066959,0.007172851,6.062177623,12.5302727,1.093822654,0.3752825
R4,H3,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,4.119422011,41.19422011,,,,,2.52291,0.307935999,3.079359989,,,,,1.090336909,0.367224042
R4,H3,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.958062553,39.58062553,,,,,2.00289,0.287564883,2.875648826,,,,,1.090336909,0.367034258
R4,H3,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-10.2094,3.995431619,39.95431619,0.001778681,0.068018083,66.80286198,118.8209774,30.5674,0.351714013,3.517140128,0.002721134,0.009442997,6.062177623,16.4959983,1.094474589,0.377457961
R4,H3,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-10.8996,4.236367611,42.36367611,0.001454179,0.055608891,66.80286198,97.14332652,24.9591,0.36505907,3.650590701,0.00222731,0.007729308,6.062177623,13.50234911,1.093719739,0.375411564
R1,H3,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.140117632,31.40117632,,,,,4.36156,0.240381008,2.403810081,,,,,1.091147565,0.367895062
R1,H3,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.137572321,31.37572321,,,,,4.32841,0.249017477,2.490174773,,,,,1.091147565,0.367882964
R1,H3,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.583,3.106294637,31.06294637,0.00031436,0.010252806,130.7994998,41.11808067,10.8375,0.266493655,2.664936547,0.000628467,0.001951764,12.45474329,7.827399181,1.091878606,0.370258399
R1,H3,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.9283,3.201943401,32.01943401,0.000622278,0.020295538,130.7994998,81.3936773,12.8585,0.274330786,2.743307855,0.000827813,0.00257085,12.45474329,10.31019507,1.092594659,0.370995922
R2,H3,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.171140479,31.71140479,,,,,3.59103,0.262730597,2.627305974,,,,,1.091147565,0.367613856
R2,H3,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.62401461,36.2401461,,,,,3.36872,0.27065951,2.706595098,,,,,1.091147565,0.367532724
R2,H3,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.2469,3.606310072,36.06310072,2.11E-06,6.90E-05,130.7994998,0.276521776,10.3603,0.314021144,3.140211438,0.000656885,0.002040018,12.45474329,8.181332227,1.091152481,0.370084253
R2,H3,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.9807,3.138063851,31.38063851,0.000597633,0.019491751,130.7994998,78.17015315,12.6999,0.271884801,2.718848012,0.000905471,0.002812026,12.45474329,11.27741053,1.092537349,0.370938045
R3,H3,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.500919143,35.00919143,,,,,3.6209,0.286682903,2.866829034,,,,,1.091147565,0.367624758
R3,H3,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.781380045,37.81380045,,,,,3.95626,0.301946408,3.019464077,,,,,1.091147565,0.367747148
R3,H3,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.115,3.19,31.9,0.000534469,0.017431664,130.7994998,69.90833456,14.353,0.26,2.6,0.001041438,0.003234283,12.45474329,12.97084177,1.092390464,0.371541303
R3,H3,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.5715,3.707964248,37.07964248,0.000790088,0.025768651,130.7994998,103.34317,12.8515,0.310168021,3.101680208,0.000863218,0.002680805,12.45474329,10.75115825,1.092984891,0.370993368
R4,H3,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.539853232,35.39853232,,,,,3.42535,0.26668883,2.666888305,,,,,1.091147565,0.367553391
R4,H3,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.349082067,33.49082067,,,,,4.08706,0.253378231,2.533782311,,,,,1.091147565,0.367794883
R4,H3,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.5466,3.448645203,34.48645203,0.000801799,0.026150603,130.7994998,104.8749592,12.944,0.300365012,3.003650123,0.000923668,0.002868537,12.45474329,11.50404489,1.093012124,0.371027124
R4,H3,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.052,3.592249706,35.92249706,0.0005641,0.018398049,130.7994998,73.78394566,11.0642,0.323691889,3.236918892,0.000677089,0.002102764,12.45474329,8.432969594,1.092459368,0.370341129
R1,H3,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,5.670063852,8.373908576,,,,,2.71244,0.538600053,0.795438591,,,,,1.088921493,0.367293212
R1,H3,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,5.298935991,7.825803501,,,,,2.06056,0.504883248,0.745643483,,,,,1.088921493,0.367055305
R1,H3,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,44.081,3.402853593,5.025549206,0.027895095,0.176024329,2.782353533,77.61401641,295.524,0.302307691,0.4464671,0.028411791,0.017182422,0.266657146,7.576206976,1.153814285,0.474041542
R1,H3,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,11.0806,3.476867336,5.134857378,0.012389186,0.07817855,2.782353533,34.47109411,202.595,0.304644105,0.449917665,0.019456821,0.011766781,0.266657146,5.188300388,1.117753162,0.440187831
R2,H3,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,5.033569086,7.433892888,,,,,2.59972,0.480311177,0.709353896,,,,,1.088921493,0.367252075
R2,H3,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.82387856,7.124208668,,,,,2.63103,0.468804044,0.692359436,,,,,1.088921493,0.367263501
R2,H3,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,20.641,3.685862266,5.443514296,0.016881334,0.106525018,2.782353533,46.96983941,185.495,0.351582844,0.51923976,0.017746313,0.010732327,0.266657146,4.732181137,1.128202977,0.433955852
R2,H3,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,22.1237,3.616545646,5.341143133,0.017578011,0.110921205,2.782353533,48.90824049,295.492,0.32200512,0.475557508,0.02841636,0.017185185,0.266657146,7.577425554,1.129823417,0.474029888
R3,H3,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.702679,6.945213499,,,,,3.50025,0.453017885,0.669045438,,,,,1.088921493,0.367580726
R3,H3,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.147862009,6.12582471,,,,,3.17161,0.411752612,0.608102275,,,,,1.088921493,0.367460788
